date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:19:27	305020/305020	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:24%20GMT	https://www.bestessays.com/order/?doctype=1%26urgency=3%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index7415.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=3&wrlevel=27&curr=USD)
01:19:27	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=3%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexbad6.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=3&wrlevel=1&curr=USD)
01:19:29	305020/305020	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:27%20GMT	https://www.bestessays.com/order/?doctype=1%26urgency=4%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf088.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=4&wrlevel=27&curr=USD)
01:19:31	305020/305020	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:28%20GMT	https://www.bestessays.com/order/?doctype=1%26urgency=5%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3de1.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=5&wrlevel=2&curr=USD)
01:19:46	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=5%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb5b4.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=5&wrlevel=1&curr=USD)
01:19:47	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=5%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index92e9.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=5&wrlevel=27&curr=USD)
01:19:48	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=6%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index85c7.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=6&wrlevel=1&curr=USD)
01:19:50	305020/305020	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:48%20GMT	https://www.bestessays.com/order/?doctype=1%26urgency=7%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5edc.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=7&wrlevel=1&curr=USD)
01:19:50	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=6%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1122.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=6&wrlevel=27&curr=USD)
01:19:51	305020/305020	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:49%20GMT	https://www.bestessays.com/order/?doctype=1%26urgency=7%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index68cf.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=7&wrlevel=2&curr=USD)
01:19:54	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:52%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=1%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index20d4.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=1&wrlevel=2&curr=USD)
01:19:58	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:19:56%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=2%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5592.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=2&wrlevel=1&curr=USD)
01:20:07	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=1%26urgency=7%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index573e.html	(from https://www.bestessays.com/order.php?doctype=1&urgency=7&wrlevel=27&curr=USD)
01:20:09	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=11%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4392.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=11&wrlevel=1&curr=USD)
01:20:10	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=1%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1625.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=1&wrlevel=27&curr=USD)
01:20:11	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:09%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=2%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index9589.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=2&wrlevel=27&curr=USD)
01:20:13	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:11%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=3%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4640.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=3&wrlevel=1&curr=USD)
01:20:17	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=2%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4996.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=2&wrlevel=2&curr=USD)
01:20:21	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:18%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=5%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index311c.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=5&wrlevel=1&curr=USD)
01:20:25	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:22%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=5%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexcf5c.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=5&wrlevel=2&curr=USD)
01:20:29	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=3%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8b61.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=3&wrlevel=2&curr=USD)
01:20:31	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=3%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index585a.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=3&wrlevel=27&curr=USD)
01:20:32	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=4%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc397.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=4&wrlevel=27&curr=USD)
01:20:33	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:31%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=6%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index9623.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=6&wrlevel=1&curr=USD)
01:20:35	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:32%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=6%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf6c6.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=6&wrlevel=27&curr=USD)
01:20:44	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=5%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8d2f.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=5&wrlevel=27&curr=USD)
01:20:48	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:45%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=8%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index38d0.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=8&wrlevel=1&curr=USD)
01:20:51	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=7%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexe9c4.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=7&wrlevel=1&curr=USD)
01:20:52	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=7%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5731.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=7&wrlevel=2&curr=USD)
01:20:54	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=7%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index4cc0.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=7&wrlevel=27&curr=USD)
01:20:55	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:53%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=8%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexbfed.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=8&wrlevel=27&curr=USD)
01:20:57	305626/305626	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:55%20GMT	https://www.bestessays.com/order/?doctype=146%26urgency=9%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexaa04.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=9&wrlevel=2&curr=USD)
01:21:01	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:20:59%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=11%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index2bf8.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=11&wrlevel=1&curr=USD)
01:21:07	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=8%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexe17a.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=8&wrlevel=2&curr=USD)
01:21:11	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:09%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=1%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf4f2.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=1&wrlevel=27&curr=USD)
01:21:12	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=9%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3b3d.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=9&wrlevel=1&curr=USD)
01:21:14	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=146%26urgency=9%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexa210.html	(from https://www.bestessays.com/order.php?doctype=146&urgency=9&wrlevel=27&curr=USD)
01:21:18	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:16%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=2%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6ec7.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=2&wrlevel=27&curr=USD)
01:21:20	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=1%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf8a8.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=1&wrlevel=2&curr=USD)
01:21:22	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:20%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=3%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0591.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=3&wrlevel=1&curr=USD)
01:21:30	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=2%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexd293.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=2&wrlevel=1&curr=USD)
01:21:31	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=2%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index9b84.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=2&wrlevel=2&curr=USD)
01:21:33	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:32%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=4%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexcc29.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=4&wrlevel=27&curr=USD)
01:21:35	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:33%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=5%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index7140.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=5&wrlevel=1&curr=USD)
01:21:38	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:35%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=5%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3886.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=5&wrlevel=2&curr=USD)
01:21:40	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=3%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexfeca.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=3&wrlevel=2&curr=USD)
01:21:41	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=3%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index430a.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=3&wrlevel=27&curr=USD)
01:21:43	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:41%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=6%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0633.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=6&wrlevel=27&curr=USD)
01:21:45	305089/305089	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:43%20GMT	https://www.bestessays.com/order/?doctype=15%26urgency=7%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index87fe.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=7&wrlevel=1&curr=USD)
01:21:54	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=5%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index652e.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=5&wrlevel=27&curr=USD)
01:21:57	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=6%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index438a.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=6&wrlevel=1&curr=USD)
01:21:58	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:56%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=11%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index260f.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=11&wrlevel=1&curr=USD)
01:22:01	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:21:58%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=1%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index96de.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=1&wrlevel=2&curr=USD)
01:22:02	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=7%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index70df.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=7&wrlevel=2&curr=USD)
01:22:04	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=15%26urgency=7%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index49e0.html	(from https://www.bestessays.com/order.php?doctype=15&urgency=7&wrlevel=27&curr=USD)
01:22:06	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:04%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=2%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8e8b.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=2&wrlevel=2&curr=USD)
01:22:08	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:06%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=2%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexd098.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=2&wrlevel=27&curr=USD)
01:22:17	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=1%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index30a6.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=1&wrlevel=27&curr=USD)
01:22:20	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=2%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index2ca3.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=2&wrlevel=1&curr=USD)
01:22:21	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:19%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=3%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6274.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=3&wrlevel=27&curr=USD)
01:22:25	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=3%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1f5f.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=3&wrlevel=1&curr=USD)
01:22:27	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=3%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index1c7b.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=3&wrlevel=2&curr=USD)
01:22:31	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:29%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=5%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexaeaa.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=5&wrlevel=27&curr=USD)
01:22:35	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:33%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=6%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index7c86.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=6&wrlevel=1&curr=USD)
01:22:39	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=4%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index3f8c.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=4&wrlevel=27&curr=USD)
01:22:40	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=5%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb276.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=5&wrlevel=1&curr=USD)
01:22:42	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:41%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=7%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6be5.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=7&wrlevel=1&curr=USD)
01:22:44	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:42%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=7%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb1c0.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=7&wrlevel=2&curr=USD)
01:22:44	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=5%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb748.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=5&wrlevel=2&curr=USD)
01:22:48	298674/298674	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:46%20GMT	https://www.bestessays.com/order/?doctype=172%26urgency=8%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0d0b.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=8&wrlevel=1&curr=USD)
01:22:54	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=6%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc283.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=6&wrlevel=27&curr=USD)
01:22:57	305574/305574	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:55%20GMT	https://www.bestessays.com/order/?doctype=40%26urgency=11%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexc1d5.html	(from https://www.bestessays.com/order.php?doctype=40&urgency=11&wrlevel=1&curr=USD)
01:23:01	305574/305574	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:22:59%20GMT	https://www.bestessays.com/order/?doctype=40%26urgency=1%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexb131.html	(from https://www.bestessays.com/order.php?doctype=40&urgency=1&wrlevel=2&curr=USD)
01:23:02	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=7%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexab73.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=7&wrlevel=27&curr=USD)
01:23:04	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=8%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index8e58.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=8&wrlevel=2&curr=USD)
01:23:07	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225790bd97-30%22	https://www.bestessays.com/order/?doctype=172%26urgency=8%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index0701.html	(from https://www.bestessays.com/order.php?doctype=172&urgency=8&wrlevel=27&curr=USD)
01:23:07	305574/305574	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:23:05%20GMT	https://www.bestessays.com/order/?doctype=40%26urgency=2%26wrlevel=2%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/indexf6fd.html	(from https://www.bestessays.com/order.php?doctype=40&urgency=2&wrlevel=2&curr=USD)
01:23:11	305574/305574	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Jun%202019%2008:23:09%20GMT	https://www.bestessays.com/order/?doctype=40%26urgency=3%26wrlevel=1%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index5dac.html	(from https://www.bestessays.com/order.php?doctype=40&urgency=3&wrlevel=1&curr=USD)
01:23:21	48/48	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225a0aba3f-30%22	https://www.bestessays.com/order/?doctype=40%26urgency=1%26wrlevel=27%26curr=USD	E:/Httrack/essays/essays/www.bestessays.com/order/index6efa.html	(from https://www.bestessays.com/order.php?doctype=40&urgency=1&wrlevel=27&curr=USD)
